x0,x1,label
32.828312,-2.3974586,roxette
37.113483,-5.731782,roxette
34.752857,-5.44377,roxette
34.788834,-5.414628,roxette
42.766655,-0.4374324,roxette
36.90491,-6.1636524,roxette
36.771782,-6.46196,roxette
35.37623,-7.0478654,roxette
36.925297,-6.2245607,roxette
-26.953186,-5.1961355,led_zeppelin
-29.604755,-4.5012846,led_zeppelin
-29.272549,-4.2986717,led_zeppelin
-29.048246,-3.2124426,led_zeppelin
-29.58917,-3.4322722,led_zeppelin
-31.376461,-7.593666,led_zeppelin
-34.899567,-7.4452996,led_zeppelin
-31.485502,-6.571842,led_zeppelin
-31.11048,-6.588715,led_zeppelin
-29.028345,-3.2809143,led_zeppelin
-28.956354,-2.9026134,led_zeppelin
-29.877428,-0.20046405,led_zeppelin
-31.595135,-6.4283395,led_zeppelin
-31.953728,-13.251335,led_zeppelin
-38.41638,-2.716925,led_zeppelin
-29.305092,-1.4787307,led_zeppelin
-28.486406,-4.9611516,led_zeppelin
-30.671497,-4.5376167,led_zeppelin
-29.48843,-3.4880135,led_zeppelin
1.5585197,-32.610317,prince
-3.2975814,-31.06838,prince
0.2365073,-32.591003,prince
10.351856,-44.04796,prince
10.394557,-43.869404,prince
9.992124,-44.304127,prince
10.085305,-44.586235,prince
-1.0049474,-44.197674,prince
8.875501,-38.0678,prince
0.6218677,-33.07404,prince
10.209101,-44.110065,prince
0.26702568,-32.78063,prince
10.464735,-46.210045,prince
12.523782,5.2996087,cure
16.642082,0.20399444,cure
16.907251,0.32225427,cure
13.520455,-6.4166536,cure
15.098162,-6.543862,cure
18.119179,-8.670648,cure
16.41984,-8.005311,cure
18.411846,-4.4967923,cure
19.102612,-4.3144174,cure
16.613098,-8.059851,cure
12.345604,-6.504098,cure
11.977175,-7.1998057,cure
16.26641,-8.122149,cure
16.350817,-5.787305,cure
17.587294,-4.8998923,cure
17.366758,-7.654689,cure
15.398658,-8.430673,cure
13.368479,-6.7838225,cure
13.9642,-7.1919975,cure
12.4480505,-6.4594073,cure
11.552348,-5.8843617,cure
13.115997,-6.8946238,cure
14.916279,-7.6237288,cure
13.296838,-7.2890997,cure
13.711796,-12.20183,cure
12.883663,-5.9796286,cure
17.702602,-4.9811506,cure
8.48338,-11.526562,cure
14.158389,-11.508217,cure
13.174984,-11.0418215,cure
10.628054,-2.937193,cure
15.271235,-14.463729,cure
8.565234,-9.676247,cure
17.914906,-8.37152,cure
11.690623,-8.230034,cure
12.430168,-6.648631,cure
12.784054,-4.9320164,cure
13.006699,-5.618631,cure
12.420215,-7.8593903,cure
15.025126,-11.864061,cure
15.646674,-10.946314,cure
13.842209,-10.772967,cure
12.474065,-7.1143093,cure
12.692932,-6.4988346,cure
19.176441,-1.8395782,cure
21.304873,34.735207,metallica
21.389004,34.711685,metallica
21.349354,34.73893,metallica
23.018385,34.60361,metallica
16.08659,55.31286,metallica
19.75775,59.432163,metallica
19.457424,57.316334,metallica
23.86804,46.31364,metallica
21.354626,44.01725,metallica
20.770296,44.60491,metallica
18.873056,54.607933,metallica
19.730675,59.631687,metallica
23.963722,46.12754,metallica
20.471617,44.513454,metallica
21.875042,54.993347,metallica
28.768692,47.63302,metallica
18.181452,43.40166,metallica
24.206394,45.181213,metallica
17.953423,37.824387,metallica
18.109531,37.910862,metallica
26.94236,49.394253,metallica
19.852144,57.590073,metallica
24.233803,45.86079,metallica
20.303146,44.833527,metallica
18.667454,44.90172,metallica
19.714409,44.71847,metallica
18.657906,56.51052,metallica
-29.91263,6.343575,fleetwood_mac
-22.156946,3.3663747,fleetwood_mac
-23.201735,2.034433,fleetwood_mac
43.543724,13.51473,fleetwood_mac
28.316849,-32.727177,fleetwood_mac
42.20599,10.756429,fleetwood_mac
42.55134,13.784963,fleetwood_mac
42.503475,13.768276,fleetwood_mac
46.330463,12.349256,fleetwood_mac
41.5974,13.08384,fleetwood_mac
-4.3223925,17.947721,fleetwood_mac
-22.440355,7.4236183,fleetwood_mac
42.61358,14.044123,fleetwood_mac
47.765022,11.592771,fleetwood_mac
42.54742,14.628116,fleetwood_mac
41.82015,13.266855,fleetwood_mac
-5.1111984,17.166317,fleetwood_mac
-56.8442,20.799187,fleetwood_mac
-19.936657,18.210016,fleetwood_mac
42.648502,13.875175,fleetwood_mac
44.90447,13.577509,fleetwood_mac
43.075478,14.252625,fleetwood_mac
42.656975,13.99312,fleetwood_mac
46.530598,12.291522,fleetwood_mac
43.404945,14.0375395,fleetwood_mac
-17.782833,17.187075,fleetwood_mac
44.94584,10.888174,fleetwood_mac
-22.76123,2.6756659,fleetwood_mac
0.54774535,14.618441,fleetwood_mac
43.551334,22.475779,fleetwood_mac
37.306793,26.643984,fleetwood_mac
45.7752,22.697744,fleetwood_mac
52.56718,22.632824,fleetwood_mac
43.629066,20.008793,fleetwood_mac
51.23236,24.00984,fleetwood_mac
47.06406,23.091793,fleetwood_mac
52.973812,23.214634,fleetwood_mac
46.989155,24.173138,fleetwood_mac
45.42149,22.586803,fleetwood_mac
36.78211,27.741484,fleetwood_mac
36.70567,27.501337,fleetwood_mac
44.350475,27.73198,fleetwood_mac
43.34197,22.542164,fleetwood_mac
47.674427,23.762936,fleetwood_mac
45.818134,22.517632,fleetwood_mac
54.408054,24.837082,fleetwood_mac
48.282673,15.960191,fleetwood_mac
-19.337954,19.17498,u2
-11.541358,5.2483544,u2
-11.6956625,5.5261188,u2
-14.699378,13.215345,u2
-14.728024,8.883626,u2
-19.955608,12.970108,u2
-17.32302,15.789674,u2
-12.627984,12.570421,u2
-11.759062,5.395303,u2
-13.068376,7.6026435,u2
-13.311197,7.1114125,u2
-20.472446,12.065939,u2
-19.996542,12.320335,u2
-17.315466,15.128405,u2
-9.039514,17.953428,u2
-3.186698,12.72523,u2
-20.194185,18.158949,u2
-18.663393,12.99228,u2
-18.694881,11.181644,u2
-20.42908,12.062528,u2
-18.868742,14.4285555,u2
-16.417816,18.928654,u2
-11.032202,20.961868,u2
6.7078676,-37.987194,prince
6.3784366,-37.852158,prince
2.934043,-33.63421,prince
5.472202,-31.85335,prince
5.0956187,-31.519377,prince
6.886165,-33.597084,prince
10.22165,-31.772842,prince
5.6723223,-31.928974,prince
7.4773736,-32.64777,prince
4.909871,-30.89159,prince
5.1778865,-30.948755,prince
6.585346,-35.09155,prince
6.8708925,-34.58314,prince
5.947838,-31.886889,prince
5.1349545,-31.289278,prince
5.362125,-31.1442,prince
4.83915,-32.322998,prince
5.0448065,-31.68113,prince
5.3624635,-32.65309,prince
5.035166,-31.658112,prince
5.462609,-32.33885,prince
5.478154,-32.00338,prince
5.238565,-32.955563,prince
40.204605,22.857145,fleetwood_mac
42.859028,25.65719,fleetwood_mac
42.780144,24.680462,fleetwood_mac
43.494465,23.78664,fleetwood_mac
47.669937,24.609684,fleetwood_mac
47.011517,18.266172,fleetwood_mac
42.719666,29.151846,fleetwood_mac
42.581234,25.336754,fleetwood_mac
48.013866,18.403399,fleetwood_mac
48.86775,17.65974,fleetwood_mac
47.706123,13.8107195,fleetwood_mac
-36.826675,31.484694,fleetwood_mac
-4.3570304,14.380996,fleetwood_mac
43.671272,11.891952,fleetwood_mac
44.338493,15.740451,fleetwood_mac
43.232227,13.98629,fleetwood_mac
44.94023,18.04191,fleetwood_mac
46.461708,26.44469,fleetwood_mac
42.855167,25.983389,fleetwood_mac
47.48741,18.258081,fleetwood_mac
48.207764,18.977205,fleetwood_mac
44.683678,15.292112,fleetwood_mac
43.871895,13.698795,fleetwood_mac
48.699463,19.731058,fleetwood_mac
67.66353,1.2852607,steely_dan
60.004063,-0.97867113,steely_dan
62.586174,1.6145823,steely_dan
58.847477,9.18453,steely_dan
68.08334,-1.567188,steely_dan
59.086056,9.345633,steely_dan
55.79053,5.4172044,steely_dan
58.825264,-1.451987,steely_dan
61.742805,2.2162938,steely_dan
58.679268,9.069867,steely_dan
63.834778,8.019975,steely_dan
52.73884,-1.17208,steely_dan
58.91935,9.666686,steely_dan
56.174324,-3.869909,steely_dan
61.59652,1.940114,steely_dan
64.30787,7.960588,steely_dan
63.862614,7.825625,steely_dan
60.955,9.66314,steely_dan
-0.94473237,-20.348751,madonna
-1.0353408,-20.275211,madonna
-1.4296991,-19.420528,madonna
-10.758262,-25.930584,madonna
-11.807034,-25.593681,madonna
-9.776675,-18.885435,madonna
-10.4810095,-15.201867,madonna
-9.393997,-1.5301391,madonna
-17.100233,-9.847285,madonna
-8.490418,-16.003551,madonna
-8.460392,-15.62669,madonna
-8.660674,-17.544964,madonna
-10.982548,-3.9366982,madonna
-6.726395,-17.76382,madonna
-4.86328,-18.409422,madonna
-10.402568,-14.55536,madonna
-10.417853,-1.7268928,madonna
-12.362515,35.51763,madonna
-9.407233,-1.4755349,madonna
-19.250227,-16.10336,madonna
-6.6042776,-18.236794,madonna
-19.359892,-15.766765,madonna
-19.289013,-16.312342,madonna
-10.482869,-14.525048,madonna
-8.683709,-14.627648,madonna
-20.4335,-22.781076,madonna
-17.122435,-14.755028,madonna
-19.065351,-16.65481,madonna
-30.030243,12.868434,queen
-41.504105,23.078518,queen
-39.63156,6.505534,queen
-41.12363,13.633947,queen
-33.3785,23.264624,queen
-37.757828,20.17713,queen
-40.67584,10.021671,queen
-38.143314,22.785372,queen
-31.690308,6.7625484,queen
-40.92076,6.3730025,queen
-41.65374,7.5956283,queen
-41.529842,21.277735,queen
-42.455227,7.8388987,queen
-40.536232,10.449722,queen
-37.235672,20.554106,queen
-37.447647,16.537502,queen
-40.972103,20.341873,queen
-24.506111,10.065211,queen
3.7168674,16.185,beatles
-47.33647,39.97706,beatles
-41.195118,42.29936,beatles
-44.482525,42.745056,beatles
-50.178417,18.18343,beatles
-44.33685,41.933228,beatles
-47.282925,43.421738,beatles
-47.57541,38.073135,beatles
-44.459324,44.135963,beatles
-44.69501,42.07073,beatles
-44.05255,41.353374,beatles
-46.344574,40.58298,beatles
-47.54667,39.98796,beatles
-45.18734,41.161934,beatles
-44.04479,40.334602,beatles
-45.947372,40.90979,beatles
-47.813038,43.96993,beatles
-44.07926,40.777378,beatles
-44.29096,41.905884,beatles
-41.18196,38.895058,beatles
-46.187977,40.291965,beatles
-45.919933,39.532444,beatles
14.632456,-26.816982,prince
9.556595,-46.71796,prince
13.410197,-28.279352,prince
15.041264,-29.057602,prince
3.2124145,-34.9045,prince
12.744626,-31.916191,prince
13.528553,-27.830566,prince
8.939496,-34.564205,prince
4.102151,-34.78636,prince
8.463328,-33.597435,prince
14.363096,-32.04637,prince
7.484679,-45.485302,prince
14.241379,-27.835497,prince
12.410738,-28.196266,prince
10.181741,-46.475143,prince
7.9713387,-44.6543,prince
4.2676644,-32.94848,prince
11.416132,-35.37098,prince
9.584898,-29.993103,prince
2.1533494,-30.824692,prince
6.8346457,-32.393654,prince
9.950572,-32.33582,prince
9.707603,-29.870852,prince
10.48229,-31.654797,prince
7.2496943,-32.319443,prince
10.825842,-32.872723,prince
7.96391,-38.475746,prince
10.958391,-35.2672,prince
3.4664357,-38.94925,prince
9.60187,-32.551727,prince
10.798375,-32.9336,prince
3.8570037,-37.802757,prince
3.7907135,-38.0709,prince
7.498572,-32.472332,prince
7.61477,-32.739304,prince
10.317742,-36.75642,prince
3.8000262,-28.632196,prince
10.17668,-31.353872,prince
6.196432,-27.391117,prince
-62.151367,-24.966297,green_day
-47.092606,-20.616518,green_day
-47.105244,-20.593666,green_day
-47.09737,-20.531794,green_day
-56.28868,-15.964219,green_day
-53.76965,-24.075377,green_day
-53.512135,-23.843729,green_day
-55.48435,-38.61395,green_day
-47.107986,-20.642883,green_day
-58.867374,-23.292892,green_day
-56.461014,-16.045448,green_day
-54.123745,-24.250261,green_day
-53.90375,-24.01342,green_day
-51.16824,-27.685566,green_day
-50.38318,-27.559002,green_day
-50.497692,-28.487879,green_day
-49.675755,-28.160316,green_day
-52.155773,-6.377659,green_day
-56.731617,-26.727942,green_day
-51.84021,-24.055084,green_day
-6.185636,-56.817135,creedence_clearwater_revival
-6.304869,-56.725937,creedence_clearwater_revival
-4.346266,-61.179382,creedence_clearwater_revival
-14.983812,-59.346664,creedence_clearwater_revival
-0.5232235,-59.53918,creedence_clearwater_revival
0.24708515,-59.489407,creedence_clearwater_revival
-11.964636,-65.32865,creedence_clearwater_revival
-15.023957,-59.27189,creedence_clearwater_revival
-5.4245214,-56.614265,creedence_clearwater_revival
-12.13997,-65.0426,creedence_clearwater_revival
57.03584,-11.131014,creedence_clearwater_revival
3.3522184,-57.05207,creedence_clearwater_revival
-0.6071316,-60.289303,creedence_clearwater_revival
-4.2792916,-55.93429,creedence_clearwater_revival
-12.062871,-67.33102,creedence_clearwater_revival
-4.6900706,-62.138885,creedence_clearwater_revival
-12.156376,-64.920074,creedence_clearwater_revival
-15.330185,-59.428722,creedence_clearwater_revival
-4.493205,-63.745087,creedence_clearwater_revival
-4.6977844,-61.684746,creedence_clearwater_revival
-4.603266,-62.703472,creedence_clearwater_revival
-4.218283,-56.081657,creedence_clearwater_revival
20.213364,55.058384,metallica
22.745098,36.309616,metallica
20.113815,52.14774,metallica
18.405333,38.73128,metallica
30.11681,58.47163,metallica
29.489758,58.93126,metallica
23.118114,59.68914,metallica
31.439482,54.115456,metallica
31.283396,50.114834,metallica
29.630558,58.746075,metallica
17.640333,49.882305,metallica
35.024124,47.673386,metallica
29.12638,49.852863,metallica
17.545998,53.810062,metallica
31.509981,57.118717,metallica
20.677626,41.30928,metallica
25.351988,60.251026,metallica
15.689408,51.939667,metallica
19.545769,38.480377,metallica
19.73424,38.09896,metallica
19.182682,38.582825,metallica
14.531942,57.795666,metallica
26.435059,56.24733,metallica
-23.752348,32.60754,dave_matthews_band
-30.462582,-51.4274,dave_matthews_band
-33.89139,-46.609047,dave_matthews_band
-36.5226,-45.24799,dave_matthews_band
-25.199444,-49.154465,dave_matthews_band
-30.165966,-53.141552,dave_matthews_band
-30.69388,-52.034153,dave_matthews_band
-30.867722,-51.746655,dave_matthews_band
-35.780506,-42.84452,dave_matthews_band
-37.095848,-45.760506,dave_matthews_band
-30.531496,-53.13301,dave_matthews_band
-31.689564,-53.207207,dave_matthews_band
-22.817616,-43.532497,dave_matthews_band
-22.863468,-43.50406,dave_matthews_band
-30.989517,-51.843075,dave_matthews_band
-36.483166,-43.29463,dave_matthews_band
-36.938126,-44.869267,dave_matthews_band
-36.112553,-43.13153,dave_matthews_band
-32.48091,-49.17076,dave_matthews_band
-24.115377,-46.07402,dave_matthews_band
-55.994194,-38.22831,green_day
-57.73156,-25.201317,green_day
-54.98346,-37.981373,green_day
-55.61693,-37.208317,green_day
-57.790943,-36.208954,green_day
-57.67504,-25.317799,green_day
-53.079746,-35.871277,green_day
-55.879,-37.312405,green_day
-55.405037,-37.5972,green_day
-57.666134,-18.326157,green_day
-54.97265,-38.079197,green_day
-55.40342,-35.82615,green_day
-45.799175,-21.375078,green_day
-59.521523,-14.818276,green_day
-46.76848,-21.89779,green_day
-46.75451,-22.431812,green_day
-55.558044,-37.44702,green_day
51.16036,22.554504,fleetwood_mac
44.817616,28.815601,fleetwood_mac
44.442326,27.804573,fleetwood_mac
52.854446,23.08952,fleetwood_mac
41.990417,19.110851,fleetwood_mac
45.850254,23.346132,fleetwood_mac
53.525314,21.378332,fleetwood_mac
44.386036,27.821676,fleetwood_mac
44.42821,27.815704,fleetwood_mac
55.901417,25.215002,fleetwood_mac
51.39051,25.586779,fleetwood_mac
44.031937,24.156744,fleetwood_mac
44.18365,24.50219,fleetwood_mac
45.774445,23.305555,fleetwood_mac
46.76621,14.73746,fleetwood_mac
49.047604,24.324184,fleetwood_mac
43.330196,26.526005,fleetwood_mac
46.260372,22.163633,fleetwood_mac
42.994164,25.586327,fleetwood_mac
42.979797,25.541763,fleetwood_mac
43.69038,32.490444,fleetwood_mac
-57.453938,17.251991,led_zeppelin
-43.65778,-2.6521323,led_zeppelin
-25.514673,7.262932,led_zeppelin
-5.637626,-50.873043,led_zeppelin
-43.688457,-5.885569,led_zeppelin
-41.745544,-7.8221664,led_zeppelin
-43.140846,-5.0600863,led_zeppelin
-43.784206,-6.135656,led_zeppelin
-45.48528,-8.7231865,led_zeppelin
-40.845184,-7.992183,led_zeppelin
-39.49557,-10.643119,led_zeppelin
-42.971672,-5.760958,led_zeppelin
-43.995823,-6.336352,led_zeppelin
13.755494,15.670449,suzanne_vega
15.045005,14.910069,suzanne_vega
22.098982,16.669909,suzanne_vega
17.113892,19.67626,suzanne_vega
18.486078,19.90848,suzanne_vega
17.864262,18.953758,suzanne_vega
22.092443,16.955988,suzanne_vega
12.012815,14.208193,suzanne_vega
13.574082,12.740727,suzanne_vega
19.545591,20.877718,suzanne_vega
18.944693,20.563808,suzanne_vega
19.846954,21.054255,suzanne_vega
13.921376,17.803978,suzanne_vega
16.222012,21.833372,suzanne_vega
15.576168,18.32119,suzanne_vega
13.60601,16.747839,suzanne_vega
20.535606,17.689983,suzanne_vega
15.1442375,15.337403,suzanne_vega
14.055678,17.061712,suzanne_vega
16.148804,21.754942,suzanne_vega
12.030827,14.136208,suzanne_vega
14.590406,16.103317,suzanne_vega
-21.613888,4.484158,u2
-2.0411346,10.657557,u2
-10.174995,19.3099,u2
-10.521741,19.173706,u2
-10.014267,19.401525,u2
-10.548713,19.234371,u2
-10.324887,19.26808,u2
-10.300834,19.083923,u2
-10.429609,19.178911,u2
-10.221622,19.276548,u2
-4.9311886,9.686122,u2
-10.912202,18.774563,u2
-11.217725,18.590624,u2
-10.994522,18.889477,u2
-11.200563,18.83595,u2
-11.194127,18.873455,u2
-10.758469,19.144476,u2
-10.628248,17.946396,u2
-10.867778,18.855497,u2
-10.605289,17.901943,u2
-10.609091,17.72058,u2
-11.5622015,18.174568,u2
-11.319826,18.83445,u2
-10.788504,19.061195,u2
-11.18298,18.809662,u2
-11.519207,17.394953,u2
-11.244975,18.892427,u2
-24.755085,-0.441716,led_zeppelin
-27.638012,1.1575874,led_zeppelin
-25.807762,-3.8168063,led_zeppelin
-27.744438,1.1581707,led_zeppelin
-27.772171,-4.3165245,led_zeppelin
-42.653477,-7.033773,led_zeppelin
-32.52836,-16.895468,led_zeppelin
-44.414143,-8.194036,led_zeppelin
-42.980785,-6.5040903,led_zeppelin
-27.7827,1.0631251,led_zeppelin
-41.934013,-4.764785,led_zeppelin
-42.3479,-4.0472026,led_zeppelin
-44.14864,-8.3467655,led_zeppelin
-39.57552,-15.537302,led_zeppelin
-28.618261,-14.765,led_zeppelin
-33.915623,1.7868168,led_zeppelin
-44.06659,-7.7012253,led_zeppelin
-43.559696,-8.029414,led_zeppelin
4.526781,16.413881,depeche_mode
25.820292,-58.692345,depeche_mode
23.149992,-56.849255,depeche_mode
23.145393,-56.713093,depeche_mode
26.808102,-59.505917,depeche_mode
27.520744,-56.2019,depeche_mode
25.53936,-58.186234,depeche_mode
26.782324,-59.466255,depeche_mode
18.71734,-50.232426,depeche_mode
23.518124,-57.789288,depeche_mode
27.639814,-51.85019,depeche_mode
25.50673,-58.7256,depeche_mode
25.85834,-58.529404,depeche_mode
25.621635,-56.30515,depeche_mode
24.960602,-58.85316,depeche_mode
26.615555,-59.57451,depeche_mode
33.430935,-37.8835,depeche_mode
-14.115761,-27.14704,queen
-35.273083,23.80241,queen
-31.362637,9.22422,queen
-30.631357,8.336475,queen
-35.444756,23.913975,queen
-30.581022,8.490955,queen
-31.328083,7.794401,queen
-31.295435,8.710712,queen
-31.264517,8.832918,queen
-34.36288,20.866863,queen
-35.32617,10.68588,queen
-35.721325,23.94066,queen
-34.63032,10.907489,queen
-30.74318,8.130849,queen
-30.414862,8.347665,queen
-30.425667,8.588029,queen
-41.872875,20.448618,queen
-32.624855,6.328932,queen
-33.913544,20.338312,queen
47.566902,-38.48771,garth_brooks
41.555504,-33.674118,garth_brooks
44.552948,-35.75281,garth_brooks
47.304752,-38.73853,garth_brooks
43.529354,-36.57311,garth_brooks
45.36924,-36.490116,garth_brooks
57.775864,-29.47938,garth_brooks
45.22379,-31.709768,garth_brooks
49.897697,-35.125343,garth_brooks
45.054726,-35.732708,garth_brooks
46.263416,-36.31702,garth_brooks
51.613907,-38.576057,garth_brooks
51.620045,-36.319775,garth_brooks
45.18724,-36.618042,garth_brooks
44.585915,-35.760574,garth_brooks
47.88749,-38.721638,garth_brooks
44.81979,-38.29669,garth_brooks
53.926453,-35.742214,garth_brooks
49.762745,-35.25048,garth_brooks
47.688305,-30.793493,garth_brooks
45.35868,-31.110512,garth_brooks
47.997597,-32.54219,garth_brooks
-9.55279,-12.90882,madonna
-12.011836,-14.179141,madonna
-16.851006,-15.116204,madonna
-13.172043,-13.542479,madonna
-14.523597,-12.022952,madonna
-14.608786,-11.684113,madonna
-16.934717,-14.692955,madonna
-13.311846,-14.3021755,madonna
-13.321778,-14.360719,madonna
-14.556849,-11.770739,madonna
-14.75019,-11.997951,madonna
-11.997917,-16.925535,madonna
-16.84641,-15.423735,madonna
-14.823552,-10.970764,madonna
-12.785955,-15.020705,madonna
-16.65127,-16.883345,madonna
-18.137278,-15.713726,madonna
-10.951364,-21.254845,madonna
-16.842634,-14.78508,madonna
-16.894274,-14.973804,madonna
-17.357235,-15.483181,madonna
-18.08986,-14.814723,madonna
-15.522559,-8.901147,madonna
-18.061193,-16.22339,madonna
-12.165666,-16.399155,madonna
-20.53228,-22.83248,madonna
-17.37049,-14.75276,madonna
-13.26274,-13.943803,madonna
-12.679955,-14.978004,madonna
-10.171364,-12.043055,madonna
-14.588651,-11.936152,madonna
-12.767076,42.1474,tori_amos
-19.690584,51.3152,tori_amos
-15.140157,54.112537,tori_amos
-20.825525,50.94246,tori_amos
-20.411243,53.930984,tori_amos
-22.648355,52.70545,tori_amos
-19.043549,52.247334,tori_amos
-18.684996,52.24793,tori_amos
-14.76333,48.429913,tori_amos
-21.481958,50.232906,tori_amos
-19.484344,44.3682,tori_amos
-22.30776,51.658127,tori_amos
-19.010366,52.278755,tori_amos
-18.955305,43.120846,tori_amos
-27.69145,56.0193,tori_amos
-25.982824,48.477947,tori_amos
-28.060415,49.457287,tori_amos
-20.14957,54.1546,tori_amos
-22.023735,51.822453,tori_amos
-19.00951,52.24623,tori_amos
-22.711128,51.78473,tori_amos
-22.071844,56.17868,tori_amos
3.8799787,19.891256,radiohead
-1.9072602,28.889208,radiohead
-2.0010765,29.085806,radiohead
8.225879,28.500885,radiohead
8.150913,28.258152,radiohead
8.240472,28.407402,radiohead
8.304782,28.467876,radiohead
8.405047,28.469631,radiohead
7.345199,31.795238,radiohead
8.146226,28.363003,radiohead
8.060105,27.817207,radiohead
8.360206,28.222292,radiohead
8.415978,28.501465,radiohead
9.561475,30.971434,radiohead
9.335658,31.98911,radiohead
-1.200696,34.710495,radiohead
2.1272209,34.157486,radiohead
8.898945,28.684977,radiohead
7.736335,27.441294,radiohead
7.920207,27.943394,radiohead
2.0442934,34.150055,radiohead
7.74406,27.35864,radiohead
-3.146373,33.40435,radiohead
-3.9685423,31.475077,radiohead
-2.4208136,33.30013,radiohead
4.1565742,33.155834,radiohead
-0.92276794,40.413776,radiohead
-47.653152,34.10248,beatles
-48.41199,36.895542,beatles
-48.377842,36.93355,beatles
-47.430332,34.889355,beatles
-48.745808,37.017105,beatles
-47.6491,34.41651,beatles
-47.54194,34.435936,beatles
-47.42877,34.57026,beatles
-48.789337,36.11058,beatles
-53.180367,34.25814,beatles
-49.94026,32.443584,beatles
-40.157516,35.82793,beatles
-47.025787,37.192307,beatles
-46.374687,35.502937,beatles
-47.758495,31.507433,beatles
-47.418583,35.614132,beatles
-52.1881,36.980812,beatles
-47.057884,36.690968,beatles
-49.4723,38.074436,beatles
-50.83393,36.99431,beatles
-49.6101,39.750824,beatles
-48.285046,30.56136,beatles
-48.691063,39.8546,beatles
-50.16904,40.24483,beatles
-1.9416033,0.098158985,beatles
-7.7005043,27.286192,beatles
-49.354378,39.15241,beatles
-48.96697,35.97811,beatles
-48.604515,38.868004,beatles
-49.62167,39.581482,beatles
22.993355,-47.22309,depeche_mode
31.000008,-51.3099,depeche_mode
31.085684,-51.47499,depeche_mode
34.151215,-49.432735,depeche_mode
32.737137,-48.70097,depeche_mode
31.402357,-52.007263,depeche_mode
35.255157,-49.84673,depeche_mode
21.766087,-55.827957,depeche_mode
34.19069,-49.59274,depeche_mode
30.473791,-52.544243,depeche_mode
21.817616,-55.491463,depeche_mode
29.492538,-51.00973,depeche_mode
33.177296,-48.814064,depeche_mode
34.558575,-49.825935,depeche_mode
21.743235,-55.523872,depeche_mode
28.935774,-50.832455,depeche_mode
25.494802,-51.82339,depeche_mode
21.156132,-55.602474,depeche_mode
35.023396,-49.61739,depeche_mode
21.765131,-55.898945,depeche_mode
30.55857,-52.06777,depeche_mode
32.691105,-43.62107,depeche_mode
27.961342,-58.47218,depeche_mode
25.637997,-55.94676,depeche_mode
33.32918,-37.72417,depeche_mode
-22.559149,-38.742912,dave_matthews_band
-27.983496,-32.685333,dave_matthews_band
-21.620792,-37.397087,dave_matthews_band
-21.271317,-37.10069,dave_matthews_band
-22.14151,-38.897106,dave_matthews_band
-26.184446,-38.878323,dave_matthews_band
-21.050713,-42.868122,dave_matthews_band
-35.728176,-46.983475,dave_matthews_band
-23.459864,-35.917206,dave_matthews_band
-21.076548,-37.524258,dave_matthews_band
-20.851267,-36.987637,dave_matthews_band
-22.35109,-40.035603,dave_matthews_band
-22.240768,-37.003754,dave_matthews_band
-33.350536,-37.377,dave_matthews_band
-21.1659,-37.23064,dave_matthews_band
-28.39556,-35.655567,dave_matthews_band
-27.499388,-37.063118,dave_matthews_band
-33.69375,-42.4631,dave_matthews_band
-33.817677,-39.567585,dave_matthews_band
-32.785686,-41.29754,dave_matthews_band
-36.30626,-45.262985,dave_matthews_band
-35.670006,-38.999157,dave_matthews_band
-21.503962,-37.16222,dave_matthews_band
-21.190025,-37.15483,dave_matthews_band
-25.779272,-36.307327,dave_matthews_band
-30.797709,-46.211613,dave_matthews_band
-34.275146,-43.987396,dave_matthews_band
-34.888046,-38.579727,dave_matthews_band
-31.905794,-34.402622,dave_matthews_band
-21.081888,-37.60013,dave_matthews_band
-28.784569,-37.515,dave_matthews_band
-31.135315,-51.354515,dave_matthews_band
-28.705252,-43.070683,dave_matthews_band
-35.310158,-39.43682,dave_matthews_band
-32.41757,-48.20498,dave_matthews_band
-32.076385,-47.52698,dave_matthews_band
-23.587252,-35.434967,dave_matthews_band
20.978588,-52.09303,depeche_mode
23.924866,-52.40819,depeche_mode
25.555597,-54.609417,depeche_mode
24.408974,-54.15428,depeche_mode
24.233934,-52.717785,depeche_mode
25.389154,-54.289204,depeche_mode
25.056086,-54.53648,depeche_mode
24.348835,-52.49787,depeche_mode
24.91618,-55.362446,depeche_mode
25.526403,-54.57813,depeche_mode
25.4688,-54.57528,depeche_mode
25.44988,-53.808422,depeche_mode
25.554956,-57.101498,depeche_mode
28.02472,-36.295822,depeche_mode
26.684717,-56.034866,depeche_mode
39.2416,18.255352,fleetwood_mac
44.76015,14.879988,fleetwood_mac
52.586243,19.403183,fleetwood_mac
44.819706,24.500204,fleetwood_mac
51.71177,22.490154,fleetwood_mac
53.80466,19.454536,fleetwood_mac
45.75949,17.90846,fleetwood_mac
46.362103,24.435442,fleetwood_mac
44.517704,24.715155,fleetwood_mac
47.297924,25.892462,fleetwood_mac
48.490005,18.399624,fleetwood_mac
44.96705,17.866095,fleetwood_mac
46.399136,19.895912,fleetwood_mac
42.53668,11.321141,fleetwood_mac
42.804314,17.224628,fleetwood_mac
45.98589,24.418465,fleetwood_mac
47.96991,26.046328,fleetwood_mac
53.02722,23.009432,fleetwood_mac
-17.1711,36.59983,tori_amos
-17.503056,40.835754,tori_amos
-22.833647,43.57167,tori_amos
-13.292641,39.536987,tori_amos
-17.621464,40.63946,tori_amos
